"Date","Open","High","Low","Close"
"12 Feb 2021","16380.35","16593","16378.4","16528.70"
"11 Feb 2021","16329.55","16467","16327.75","16390.50"
"10 Feb 2021","16362.35","16491.25","16258.65","16383.10"
"09 Feb 2021","16372.85","16502.05","16212.7","16351.10"
"08 Feb 2021","16280.9","16406.6","16247.1","16297.35"
"05 Feb 2021","16135.15","16376.65","16067.85","16114.20"
"04 Feb 2021","15897.85","16080.5","15724.7","16061.05"
"03 Feb 2021","15779.9","15950.4","15556.65","15906.40"
"02 Feb 2021","15491.9","15906.9","15476.6","15652.45"
"01 Feb 2021","14425.05","15324.7","14351.85","15264.20"
"29 Jan 2021","14449.9","14546.25","14223.7","14268.20"
"28 Jan 2021","14227.1","14342.35","14099.45","14294.80"
"27 Jan 2021","14790.2","14790.2","14391.15","14420.90"
"25 Jan 2021","14955.55","15064.7","14756","14784.65"
"22 Jan 2021","15159.9","15165.95","14755.95","14781.10"
"21 Jan 2021","15378.15","15412.9","15080.65","15154.10"
"20 Jan 2021","15255.25","15353.75","15192.45","15312.85"
"19 Jan 2021","14990.9","15280.55","14970.55","15256.60"
"18 Jan 2021","15162.3","15184.4","14844.7","14893.40"
"15 Jan 2021","15265.85","15328.55","15054.9","15143.90"
"14 Jan 2021","15295.9","15355.65","15222.7","15284.05"
"13 Jan 2021","15473.8","15522.85","15125.3","15289.40"
"12 Jan 2021","15237.75","15416.4","15200.35","15382.35"
"11 Jan 2021","15324.75","15325.8","15169.7","15278.75"
"08 Jan 2021","15232.85","15266.7","15133.35","15223.40"
"07 Jan 2021","15165.15","15199.75","15089.15","15111.65"
"06 Jan 2021","15045.45","15079.85","14903.1","15040.45"
"05 Jan 2021","14776.65","15013.8","14725.8","14989.10"
"04 Jan 2021","14830.65","14845.3","14622.35","14823.85"
"01 Jan 2021","14711.35","14778.3","14701.8","14728.75"
"31 Dec 2020","14653.4","14742.45","14592.7","14701.45"
"30 Dec 2020","14682.5","14683.35","14513.7","14653.60"
"29 Dec 2020","14582.8","14659.65","14519.55","14625.60"
"28 Dec 2020","14401.35","14527.9","14391.8","14513.25"
"24 Dec 2020","14186.45","14369.15","14163.7","14318.50"
"23 Dec 2020","13952.6","14123.55","13905.05","14098.25"
"22 Dec 2020","13947.05","14004.7","13674.65","13966.50"
"21 Dec 2020","14363.45","14376.1","13770.1","13907.90"
"18 Dec 2020","14467.3","14481.75","14282.85","14419.25"
"17 Dec 2020","14421.75","14534.4","14361.8","14486.70"
"16 Dec 2020","14401.95","14421.8","14297.05","14382.85"
"15 Dec 2020","14175.15","14306.45","14048.05","14282.40"
"14 Dec 2020","14184.65","14200.75","14092.55","14177.90"
"11 Dec 2020","14112.8","14200.25","14002.85","14118.50"
"10 Dec 2020","14115.15","14115.6","13959.2","14062.55"
"09 Dec 2020","14091.15","14182","14076.25","14162.25"
"08 Dec 2020","14080.85","14100.75","13946.85","14045.65"
"07 Dec 2020","13917.15","14046.3","13875.3","14026.15"
"04 Dec 2020","13863.9","13998.55","13757.05","13906.85"
"03 Dec 2020","13887.25","13907.45","13763.2","13815.70"
"02 Dec 2020","13887.85","13896.25","13664.85","13801.70"
"01 Dec 2020","13880.95","13924.05","13748.25","13869.95"
"27 Nov 2020","13817.55","13856.9","13697.5","13809.45"
"26 Nov 2020","13608.35","13806.05","13521.7","13773.95"
"25 Nov 2020","13853.25","13899.6","13519.8","13549.15"
"24 Nov 2020","13658.7","13772.85","13629.2","13739.90"
"23 Nov 2020","13726.7","13772.6","13510.6","13553.90"
"20 Nov 2020","13423.95","13688.45","13365.25","13632.60"
"19 Nov 2020","13532.65","13708.45","13366.15","13389.55"
"18 Nov 2020","13439.3","13689.75","13402.3","13678.70"
"17 Nov 2020","13323.65","13489.4","13252","13472.00"
"14 Nov 2020","13273.45","13302.2","13179.5","13225.20"
"13 Nov 2020","13044.75","13184.75","12937.9","13171.65"
"12 Nov 2020","13105.35","13124.85","12975.15","13104.95"
"11 Nov 2020","13053.2","13223.05","12957.9","13184.25"
"10 Nov 2020","12722.55","13018.85","12689.15","13004.40"
"09 Nov 2020","12406.95","12546.35","12398.95","12526.70"
"06 Nov 2020","12097.3","12329.6","12067","12294.85"
"05 Nov 2020","12019.3","12108.6","11984.85","12094.65"
"04 Nov 2020","11848.6","11923.05","11685.25","11886.40"
"03 Nov 2020","11644.8","11923.75","11636.95","11899.75"
"02 Nov 2020","11313.4","11638.4","11239.3","11576.00"
"30 Oct 2020","11206.3","11299.8","11057.3","11181.75"
"29 Oct 2020","11206.8","11311.8","11127.5","11207.90"
"28 Oct 2020","11545.15","11545.15","11249.5","11297.05"
"27 Oct 2020","11447.15","11560.65","11300.75","11538.80"
"26 Oct 2020","11524.35","11538.25","11303.55","11390.90"
"23 Oct 2020","11560.95","11597.1","11472.25","11511.90"
"22 Oct 2020","11441.1","11541","11397.55","11491.70"
"21 Oct 2020","11471.3","11588.2","11299.95","11508.25"
"20 Oct 2020","11389","11468.8","11348.75","11420.30"
"19 Oct 2020","11291.05","11429.65","11258.5","11413.20"
"16 Oct 2020","11069.95","11200.95","11029.6","11150.95"
"15 Oct 2020","11356.2","11412.6","11001.45","11025.80"
"14 Oct 2020","11076.75","11370.35","10994.2","11337.00"
"13 Oct 2020","11218.1","11237.15","11084.7","11111.85"
"12 Oct 2020","11355.7","11443.65","11178.65","11237.60"
"09 Oct 2020","11190.2","11391.2","11138.95","11309.60"
"08 Oct 2020","11169.45","11239.65","11093.35","11153.40"
"07 Oct 2020","11084.2","11127.05","10981","11093.65"
"06 Oct 2020","10909.45","11103.6","10904.25","11087.35"
"05 Oct 2020","10849.95","10953.85","10777.95","10792.65"
"01 Oct 2020","10606.35","10839.05","10597.45","10814.35"
"30 Sep 2020","10475.65","10554.05","10401.6","10511.80"
"29 Sep 2020","10577.3","10604.95","10404.4","10468.20"
"28 Sep 2020","10342.65","10533.7","10295.8","10514.85"
"25 Sep 2020","10145.65","10289.55","10011.65","10251.55"
"24 Sep 2020","10201.2","10224.1","10016.85","10036.75"
"23 Sep 2020","10427.6","10434.3","10195.85","10329.15"
"22 Sep 2020","10471.15","10474.1","10279.95","10333.65"
"21 Sep 2020","10700.15","10721.2","10413.65","10448.90"
"18 Sep 2020","10867.95","10874.7","10635","10707.45"
"17 Sep 2020","10862.7","10906.4","10789.3","10814.25"
"16 Sep 2020","10879.95","10963.6","10834.75","10946.80"
"15 Sep 2020","10809.25","10885.9","10770.65","10862.70"
