Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,116.03333282470703,116.03333282470703,116.03333282470703,116.03333282470703,44.923519134521484,75
1996-01-02,114.66666412353516,114.66666412353516,114.66666412353516,114.66666412353516,44.39439392089844,225
1996-01-03,114.66666412353516,114.66666412353516,114.66666412353516,114.66666412353516,44.39439392089844,0
1996-01-04,114.66666412353516,114.66666412353516,112.0,112.0,43.361961364746094,600
1996-01-05,114.0,114.63333129882812,114.0,114.63333129882812,44.3814811706543,225
1996-01-08,114.63333129882812,114.66666412353516,114.66666412353516,114.66666412353516,44.39439392089844,75
1996-01-09,114.66666412353516,114.66666412353516,114.66666412353516,114.66666412353516,44.39439392089844,0
1996-01-10,114.66666412353516,114.66666412353516,114.66666412353516,114.66666412353516,44.39439392089844,0
1996-01-11,114.66666412353516,107.36666870117188,107.33333587646484,107.36666870117188,41.56812286376953,150
1996-01-12,112.66666412353516,112.66666412353516,112.66666412353516,112.66666412353516,43.62006378173828,75
1996-01-15,114.66666412353516,114.66666412353516,114.66666412353516,114.66666412353516,44.39439392089844,3300
1996-01-16,110.0,110.0,110.0,110.0,42.587646484375,75
1996-01-17,110.0,110.0,110.0,110.0,42.587646484375,0
1996-01-18,110.0,110.0,110.0,110.0,42.587646484375,0
1996-01-19,110.0,110.0,110.0,110.0,42.587646484375,0
1996-01-22,110.0,110.0,110.0,110.0,42.587646484375,0
1996-01-23,110.0,110.0,110.0,110.0,42.587646484375,0
1996-01-24,110.0,110.0,110.0,110.0,42.587646484375,7650
1996-01-25,110.0,110.0,110.0,110.0,42.587646484375,0
1996-01-26,110.0,110.0,110.0,110.0,42.587646484375,0
1996-01-29,110.0,108.33333587646484,103.33333587646484,103.33333587646484,40.00657272338867,7800
1996-01-30,103.33333587646484,103.33333587646484,103.33333587646484,103.33333587646484,40.00657272338867,0
1996-01-31,93.33333587646484,93.33333587646484,93.33333587646484,93.33333587646484,36.13496780395508,150
1996-02-01,93.96666717529297,94.63333129882812,93.96666717529297,94.63333129882812,36.63827133178711,300
1996-02-02,98.63333129882812,98.66666412353516,97.96666717529297,98.66666412353516,38.1998291015625,375
1996-02-05,98.66666412353516,98.66666412353516,98.66666412353516,98.66666412353516,38.1998291015625,0
1996-02-06,98.66666412353516,98.66666412353516,98.66666412353516,98.66666412353516,38.1998291015625,0
1996-02-07,98.66666412353516,98.66666412353516,98.66666412353516,98.66666412353516,38.1998291015625,0
1996-02-08,98.66666412353516,98.66666412353516,98.66666412353516,98.66666412353516,38.1998291015625,0
1996-02-09,98.66666412353516,98.66666412353516,98.66666412353516,98.66666412353516,38.1998291015625,0
1996-02-12,100.0,108.0,100.0,108.0,41.81332015991211,225
1996-02-13,108.0,108.0,108.0,108.0,41.81332015991211,0
1996-02-14,116.69999694824219,116.69999694824219,116.69999694824219,116.69999694824219,45.181610107421875,150
1996-02-15,116.69999694824219,116.69999694824219,116.69999694824219,116.69999694824219,45.181610107421875,0
1996-02-16,116.69999694824219,116.69999694824219,116.69999694824219,116.69999694824219,45.181610107421875,0
1996-02-19,116.69999694824219,116.69999694824219,116.69999694824219,116.69999694824219,45.181610107421875,0
1996-02-20,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,75
1996-02-21,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,0
1996-02-22,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,0
1996-02-23,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,0
1996-02-26,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,0
1996-02-27,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,0
1996-02-28,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,0
1996-02-29,123.33333587646484,123.33333587646484,123.33333587646484,123.33333587646484,47.74979019165039,0
1996-03-01,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,75
1996-03-04,133.3333282470703,136.6666717529297,133.3333282470703,136.6666717529297,52.911922454833984,1800
1996-03-05,136.6666717529297,136.6666717529297,136.6666717529297,136.6666717529297,52.911922454833984,0
1996-03-06,136.6666717529297,136.6666717529297,136.6666717529297,136.6666717529297,52.911922454833984,0
1996-03-07,136.6666717529297,136.6666717529297,136.6666717529297,136.6666717529297,52.911922454833984,0
1996-03-08,136.6666717529297,136.6666717529297,136.6666717529297,136.6666717529297,52.911922454833984,0
1996-03-11,138.0,138.0,138.0,138.0,53.42814254760742,75
1996-03-12,138.0,138.0,138.0,138.0,53.42814254760742,0
1996-03-13,138.0,138.0,138.0,138.0,53.42814254760742,0
1996-03-14,138.0,138.0,138.0,138.0,53.42814254760742,0
1996-03-15,138.0,138.0,138.0,138.0,53.42814254760742,0
1996-03-18,138.0,138.0,138.0,138.0,53.42814254760742,0
1996-03-19,130.0,140.0,130.0,140.0,54.202457427978516,450
1996-03-20,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-03-21,140.0,140.0,140.0,140.0,54.202457427978516,75
1996-03-22,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-03-25,140.0,140.0,140.0,140.0,54.202457427978516,225
1996-03-26,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-03-27,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-03-28,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-03-29,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-01,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-02,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-03,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-04,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-05,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-08,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-09,140.0,140.0,140.0,140.0,54.202457427978516,75
1996-04-10,140.0,140.0,140.0,140.0,54.202457427978516,150
1996-04-11,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-12,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-15,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-16,140.0,150.0,128.6666717529297,128.6666717529297,49.81464385986328,375
1996-04-17,128.6666717529297,141.3333282470703,136.0,141.3333282470703,54.71866989135742,300
1996-04-18,140.0,140.0,140.0,140.0,54.202457427978516,600
1996-04-19,143.3333282470703,143.3333282470703,143.3333282470703,143.3333282470703,55.49298858642578,300
1996-04-22,130.0,130.0,130.0,130.0,50.330841064453125,150
1996-04-23,133.3333282470703,140.0,133.3333282470703,140.0,54.202457427978516,300
1996-04-24,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-04-25,146.6666717529297,150.0,146.6666717529297,147.3333282470703,57.0416374206543,375
1996-04-26,147.3333282470703,147.3333282470703,147.3333282470703,147.3333282470703,57.0416374206543,0
1996-04-29,147.3333282470703,147.3333282470703,147.3333282470703,147.3333282470703,57.0416374206543,0
1996-04-30,147.3333282470703,147.3333282470703,147.3333282470703,147.3333282470703,57.0416374206543,0
1996-05-01,147.3333282470703,147.3333282470703,147.3333282470703,147.3333282470703,57.0416374206543,0
1996-05-02,140.0,140.0,133.3333282470703,133.56666564941406,51.711727142333984,4500
1996-05-03,133.56666564941406,133.56666564941406,133.56666564941406,133.56666564941406,51.711727142333984,0
1996-05-06,133.3333282470703,136.6666717529297,133.3333282470703,136.6666717529297,52.911922454833984,225
1996-05-07,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,225
1996-05-08,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,0
1996-05-09,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,0
1996-05-10,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,375
1996-05-13,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,0
1996-05-14,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,0
1996-05-15,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,0
1996-05-16,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,0
1996-05-17,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,0
1996-05-20,130.0,130.0,130.0,130.0,50.330841064453125,75
1996-05-21,126.66666412353516,126.66666412353516,126.66666412353516,126.66666412353516,49.040306091308594,525
1996-05-22,130.0,130.0,130.0,130.0,50.330841064453125,375
1996-05-23,130.0,130.0,130.0,130.0,50.330841064453125,0
1996-05-24,130.0,130.0,130.0,130.0,50.330841064453125,0
1996-05-27,128.0,128.0,127.33333587646484,127.33333587646484,49.29841232299805,225
1996-05-28,127.33333587646484,127.33333587646484,127.33333587646484,127.33333587646484,49.29841232299805,0
1996-05-29,127.33333587646484,127.33333587646484,127.33333587646484,127.33333587646484,49.29841232299805,0
1996-05-30,127.33333587646484,127.33333587646484,127.33333587646484,127.33333587646484,49.29841232299805,0
1996-05-31,127.33333587646484,127.33333587646484,127.33333587646484,127.33333587646484,49.29841232299805,0
1996-06-03,127.33333587646484,127.33333587646484,127.33333587646484,127.33333587646484,49.29841232299805,0
1996-06-04,127.33333587646484,127.33333587646484,127.33333587646484,127.33333587646484,49.29841232299805,0
1996-06-05,127.33333587646484,127.33333587646484,127.33333587646484,127.33333587646484,49.29841232299805,0
1996-06-06,130.0,130.0,130.0,130.0,50.330841064453125,300
1996-06-07,133.3333282470703,133.3333282470703,133.3333282470703,133.3333282470703,51.62139129638672,225
1996-06-10,130.0,130.0,130.0,130.0,50.330841064453125,75
1996-06-11,130.0,130.0,130.0,130.0,50.330841064453125,0
1996-06-12,126.66666412353516,126.66666412353516,126.66666412353516,126.66666412353516,49.040306091308594,450
1996-06-13,126.66666412353516,126.66666412353516,126.66666412353516,126.66666412353516,49.040306091308594,0
1996-06-14,126.66666412353516,126.66666412353516,126.66666412353516,126.66666412353516,49.040306091308594,0
1996-06-17,138.3333282470703,139.3333282470703,138.3333282470703,139.3333282470703,53.944339752197266,300
1996-06-18,139.3333282470703,139.3333282470703,139.3333282470703,139.3333282470703,53.944339752197266,0
1996-06-19,139.3333282470703,139.3333282470703,139.3333282470703,139.3333282470703,53.944339752197266,0
1996-06-20,140.0,140.0,140.0,140.0,54.202457427978516,150
1996-06-21,140.6666717529297,140.6666717529297,140.6666717529297,140.6666717529297,54.46056365966797,525
1996-06-24,140.6666717529297,140.6666717529297,140.6666717529297,140.6666717529297,54.46056365966797,0
1996-06-25,140.6666717529297,140.6666717529297,140.6666717529297,140.6666717529297,54.46056365966797,0
1996-06-26,150.0,150.0,148.03334045410156,149.6666717529297,57.94499588012695,975
1996-06-27,153.3333282470703,153.3333282470703,153.3333282470703,153.3333282470703,59.364601135253906,150
1996-06-28,153.3333282470703,153.3333282470703,153.3333282470703,153.3333282470703,59.364601135253906,0
1996-07-01,150.03334045410156,150.03334045410156,150.03334045410156,150.03334045410156,58.086971282958984,75
1996-07-02,150.0,150.0,146.6666717529297,146.6666717529297,56.78352355957031,450
1996-07-03,146.6666717529297,146.6666717529297,146.6666717529297,146.6666717529297,56.78352355957031,75
1996-07-04,140.0,140.0,140.0,140.0,54.202457427978516,1350
1996-07-05,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-07-08,140.0,140.0,140.0,140.0,54.202457427978516,0
1996-07-09,140.0,140.0,136.6666717529297,136.6666717529297,52.911922454833984,300
1996-07-10,136.6666717529297,136.6666717529297,136.6666717529297,136.6666717529297,52.911922454833984,0
1996-07-11,136.6666717529297,136.6666717529297,136.6666717529297,136.6666717529297,52.911922454833984,0
1996-07-12,136.6666717529297,136.6666717529297,136.6666717529297,136.6666717529297,52.911922454833984,0
