"Date","Open","High","Low","Close"
"31 Dec 2021","-","-","-","3825.00"
"30 Dec 2021","-","-","-","3775.45"
"29 Dec 2021","-","-","-","3753.93"
"28 Dec 2021","-","-","-","3733.35"
"27 Dec 2021","-","-","-","3675.82"
"24 Dec 2021","-","-","-","3642.11"
"23 Dec 2021","-","-","-","3583.04"
"22 Dec 2021","-","-","-","3598.69"
"21 Dec 2021","-","-","-","3563.26"
"20 Dec 2021","-","-","-","3568.41"
"17 Dec 2021","-","-","-","3610.06"
"16 Dec 2021","-","-","-","3658.29"
"15 Dec 2021","-","-","-","3686.47"
"14 Dec 2021","-","-","-","3668.41"
"13 Dec 2021","-","-","-","3682.35"
"10 Dec 2021","-","-","-","3674.78"
"09 Dec 2021","-","-","-","3649.26"
"08 Dec 2021","-","-","-","3592.14"
"07 Dec 2021","-","-","-","3502.26"
"06 Dec 2021","-","-","-","3470.50"
"03 Dec 2021","-","-","-","3509.39"
"02 Dec 2021","-","-","-","3547.02"
"01 Dec 2021","-","-","-","3470.84"
"30 Nov 2021","-","-","-","3390.51"
"29 Nov 2021","-","-","-","3282.42"
"26 Nov 2021","-","-","-","3276.79"
"25 Nov 2021","-","-","-","3290.98"
"24 Nov 2021","-","-","-","3266.31"
"23 Nov 2021","-","-","-","3222.46"
"22 Nov 2021","-","-","-","3200.91"
"18 Nov 2021","-","-","-","3274.60"
"17 Nov 2021","-","-","-","3275.10"
"16 Nov 2021","-","-","-","3288.04"
"15 Nov 2021","-","-","-","3305.51"
"12 Nov 2021","-","-","-","3336.87"
"11 Nov 2021","-","-","-","3357.41"
"10 Nov 2021","-","-","-","3353.36"
"09 Nov 2021","-","-","-","3394.01"
"08 Nov 2021","-","-","-","3372.54"
"04 Nov 2021","-","-","-","3303.83"
"03 Nov 2021","-","-","-","3256.72"
"02 Nov 2021","-","-","-","3257.63"
"01 Nov 2021","-","-","-","3271.05"
"29 Oct 2021","-","-","-","3243.35"
"28 Oct 2021","-","-","-","3232.35"
"27 Oct 2021","-","-","-","3265.14"
"26 Oct 2021","-","-","-","3294.08"
"25 Oct 2021","-","-","-","3226.61"
"22 Oct 2021","-","-","-","3246.80"
"21 Oct 2021","-","-","-","3267.34"
"20 Oct 2021","-","-","-","3321.53"
"19 Oct 2021","-","-","-","3391.48"
"18 Oct 2021","-","-","-","3443.15"
"14 Oct 2021","-","-","-","3457.66"
"13 Oct 2021","-","-","-","3455.85"
"12 Oct 2021","-","-","-","3461.64"
"11 Oct 2021","-","-","-","3432.07"
"08 Oct 2021","-","-","-","3457.81"
"07 Oct 2021","-","-","-","3403.68"
"06 Oct 2021","-","-","-","3303.87"
"05 Oct 2021","-","-","-","3271.07"
"04 Oct 2021","-","-","-","3242.74"
"01 Oct 2021","-","-","-","3198.07"
"30 Sep 2021","-","-","-","3200.47"
"29 Sep 2021","-","-","-","3109.62"
"28 Sep 2021","-","-","-","3074.69"
"27 Sep 2021","-","-","-","3068.95"
"24 Sep 2021","-","-","-","3036.95"
"23 Sep 2021","-","-","-","2990.75"
"22 Sep 2021","-","-","-","2972.28"
"21 Sep 2021","-","-","-","2954.45"
"20 Sep 2021","-","-","-","2942.49"
"17 Sep 2021","-","-","-","2985.83"
"16 Sep 2021","-","-","-","2998.51"
"15 Sep 2021","-","-","-","2996.98"
"14 Sep 2021","-","-","-","2969.39"
"13 Sep 2021","-","-","-","2929.85"
"09 Sep 2021","-","-","-","2908.44"
"08 Sep 2021","-","-","-","2880.89"
"07 Sep 2021","-","-","-","2845.03"
"06 Sep 2021","-","-","-","2850.25"
"03 Sep 2021","-","-","-","2847.84"
"02 Sep 2021","-","-","-","2834.31"
"01 Sep 2021","-","-","-","2796.75"
"31 Aug 2021","-","-","-","2805.76"
"30 Aug 2021","-","-","-","2811.49"
"27 Aug 2021","-","-","-","2786.78"
"26 Aug 2021","-","-","-","2757.58"
"25 Aug 2021","-","-","-","2743.87"
"24 Aug 2021","-","-","-","2741.82"
"23 Aug 2021","-","-","-","2691.91"
