"Date","Open","High","Low","Close"
"31 Dec 2021","-","-","-","17520.32"
"30 Dec 2021","-","-","-","17481.40"
"29 Dec 2021","-","-","-","17441.09"
"28 Dec 2021","-","-","-","17576.37"
"27 Dec 2021","-","-","-","17307.87"
"24 Dec 2021","-","-","-","16932.85"
"23 Dec 2021","-","-","-","16879.54"
"22 Dec 2021","-","-","-","16644.82"
"21 Dec 2021","-","-","-","16435.20"
"20 Dec 2021","-","-","-","16265.02"
"17 Dec 2021","-","-","-","16716.62"
"16 Dec 2021","-","-","-","16982.58"
"15 Dec 2021","-","-","-","16873.47"
"14 Dec 2021","-","-","-","16862.64"
"13 Dec 2021","-","-","-","16920.14"
"10 Dec 2021","-","-","-","16862.16"
"09 Dec 2021","-","-","-","16828.25"
"08 Dec 2021","-","-","-","16730.48"
"07 Dec 2021","-","-","-","16434.79"
"06 Dec 2021","-","-","-","16264.31"
"03 Dec 2021","-","-","-","16616.04"
"02 Dec 2021","-","-","-","16901.27"
"01 Dec 2021","-","-","-","16515.39"
"30 Nov 2021","-","-","-","16264.87"
"29 Nov 2021","-","-","-","16322.77"
"26 Nov 2021","-","-","-","16385.76"
"25 Nov 2021","-","-","-","16931.41"
"24 Nov 2021","-","-","-","16849.84"
"23 Nov 2021","-","-","-","17023.79"
"22 Nov 2021","-","-","-","16892.49"
"18 Nov 2021","-","-","-","17300.87"
"17 Nov 2021","-","-","-","17838.41"
"16 Nov 2021","-","-","-","17828.82"
"15 Nov 2021","-","-","-","17498.13"
"12 Nov 2021","-","-","-","17666.35"
"11 Nov 2021","-","-","-","17232.27"
"10 Nov 2021","-","-","-","17456.83"
"09 Nov 2021","-","-","-","17239.66"
"08 Nov 2021","-","-","-","16969.63"
"04 Nov 2021","-","-","-","16748.94"
"03 Nov 2021","-","-","-","16525.66"
"02 Nov 2021","-","-","-","16591.60"
"01 Nov 2021","-","-","-","16757.50"
"29 Oct 2021","-","-","-","16519.77"
"28 Oct 2021","-","-","-","16867.48"
"27 Oct 2021","-","-","-","17152.54"
"26 Oct 2021","-","-","-","17156.04"
"25 Oct 2021","-","-","-","16852.42"
"22 Oct 2021","-","-","-","16856.20"
"21 Oct 2021","-","-","-","17007.14"
"20 Oct 2021","-","-","-","17090.38"
"19 Oct 2021","-","-","-","17236.23"
"18 Oct 2021","-","-","-","16824.94"
"14 Oct 2021","-","-","-","16657.38"
"13 Oct 2021","-","-","-","16543.30"
"12 Oct 2021","-","-","-","16076.88"
"11 Oct 2021","-","-","-","16230.78"
"08 Oct 2021","-","-","-","16321.93"
"07 Oct 2021","-","-","-","16191.42"
"06 Oct 2021","-","-","-","15692.62"
"05 Oct 2021","-","-","-","15952.71"
"04 Oct 2021","-","-","-","15871.19"
"01 Oct 2021","-","-","-","15606.21"
"30 Sep 2021","-","-","-","15474.21"
"29 Sep 2021","-","-","-","15591.38"
"28 Sep 2021","-","-","-","15611.71"
"27 Sep 2021","-","-","-","15933.03"
"24 Sep 2021","-","-","-","15984.30"
"23 Sep 2021","-","-","-","15905.35"
"22 Sep 2021","-","-","-","15782.94"
"21 Sep 2021","-","-","-","15389.36"
"20 Sep 2021","-","-","-","15203.08"
"17 Sep 2021","-","-","-","15466.41"
"16 Sep 2021","-","-","-","15400.91"
"15 Sep 2021","-","-","-","15483.06"
"14 Sep 2021","-","-","-","15351.66"
"13 Sep 2021","-","-","-","15209.24"
"09 Sep 2021","-","-","-","15268.95"
"08 Sep 2021","-","-","-","15246.43"
"07 Sep 2021","-","-","-","15275.78"
"06 Sep 2021","-","-","-","15392.34"
"03 Sep 2021","-","-","-","15247.68"
"02 Sep 2021","-","-","-","15257.11"
"01 Sep 2021","-","-","-","15337.35"
"31 Aug 2021","-","-","-","15563.23"
"30 Aug 2021","-","-","-","15369.75"
"27 Aug 2021","-","-","-","15358.47"
"26 Aug 2021","-","-","-","15416.93"
"25 Aug 2021","-","-","-","15356.56"
"24 Aug 2021","-","-","-","15388.64"
"23 Aug 2021","-","-","-","15012.42"
"20 Aug 2021","-","-","-","15079.07"
"18 Aug 2021","-","-","-","15259.32"
"17 Aug 2021","-","-","-","15259.87"
"16 Aug 2021","-","-","-","15089.57"
"13 Aug 2021","-","-","-","15038.68"
"12 Aug 2021","-","-","-","15056.30"
"11 Aug 2021","-","-","-","14724.82"
"10 Aug 2021","-","-","-","14776.86"
"09 Aug 2021","-","-","-","14551.46"
"06 Aug 2021","-","-","-","14349.60"
"05 Aug 2021","-","-","-","14263.47"
"04 Aug 2021","-","-","-","14131.01"
"03 Aug 2021","-","-","-","14225.78"
"02 Aug 2021","-","-","-","14098.14"
"30 Jul 2021","-","-","-","13953.89"
"29 Jul 2021","-","-","-","13407.09"
"28 Jul 2021","-","-","-","13274.67"
