"Date","Open","High","Low","Close"
"31 Dec 2021","-","-","-","5734.48"
"30 Dec 2021","-","-","-","5534.81"
"29 Dec 2021","-","-","-","5586.74"
"28 Dec 2021","-","-","-","5575.90"
"27 Dec 2021","-","-","-","5492.17"
"24 Dec 2021","-","-","-","5503.23"
"23 Dec 2021","-","-","-","5595.95"
"22 Dec 2021","-","-","-","5595.48"
"21 Dec 2021","-","-","-","5520.28"
"20 Dec 2021","-","-","-","5397.94"
"17 Dec 2021","-","-","-","5566.70"
"16 Dec 2021","-","-","-","5663.98"
"15 Dec 2021","-","-","-","5683.00"
"14 Dec 2021","-","-","-","5714.90"
"13 Dec 2021","-","-","-","5721.43"
"10 Dec 2021","-","-","-","5764.94"
"09 Dec 2021","-","-","-","5745.63"
"08 Dec 2021","-","-","-","5664.34"
"07 Dec 2021","-","-","-","5554.16"
"06 Dec 2021","-","-","-","5473.16"
"03 Dec 2021","-","-","-","5537.57"
"02 Dec 2021","-","-","-","5499.79"
"01 Dec 2021","-","-","-","5445.68"
"30 Nov 2021","-","-","-","5376.73"
"29 Nov 2021","-","-","-","5390.38"
"26 Nov 2021","-","-","-","5387.67"
"25 Nov 2021","-","-","-","5620.36"
"24 Nov 2021","-","-","-","5577.17"
"23 Nov 2021","-","-","-","5617.43"
"22 Nov 2021","-","-","-","5576.15"
"18 Nov 2021","-","-","-","5606.04"
"17 Nov 2021","-","-","-","5661.06"
"16 Nov 2021","-","-","-","5708.93"
"15 Nov 2021","-","-","-","5806.13"
"12 Nov 2021","-","-","-","5866.08"
"11 Nov 2021","-","-","-","5804.32"
"10 Nov 2021","-","-","-","5854.87"
"09 Nov 2021","-","-","-","5913.52"
"08 Nov 2021","-","-","-","5880.21"
"04 Nov 2021","-","-","-","5745.34"
"03 Nov 2021","-","-","-","5748.71"
"02 Nov 2021","-","-","-","5651.79"
"01 Nov 2021","-","-","-","5692.95"
"29 Oct 2021","-","-","-","5524.53"
"28 Oct 2021","-","-","-","5476.67"
"27 Oct 2021","-","-","-","5508.85"
"26 Oct 2021","-","-","-","5520.02"
"25 Oct 2021","-","-","-","5412.17"
"22 Oct 2021","-","-","-","5415.62"
"21 Oct 2021","-","-","-","5491.56"
"20 Oct 2021","-","-","-","5515.80"
"19 Oct 2021","-","-","-","5587.10"
"18 Oct 2021","-","-","-","5739.21"
"14 Oct 2021","-","-","-","5675.41"
