"Date","Open","High","Low","Close"
"31 Dec 2021","-","-","-","13691.43"
"30 Dec 2021","-","-","-","13548.02"
"29 Dec 2021","-","-","-","13462.41"
"28 Dec 2021","-","-","-","13479.29"
"27 Dec 2021","-","-","-","13371.07"
"24 Dec 2021","-","-","-","13285.10"
"23 Dec 2021","-","-","-","13303.25"
"22 Dec 2021","-","-","-","13211.58"
"21 Dec 2021","-","-","-","13074.69"
"20 Dec 2021","-","-","-","12893.64"
"17 Dec 2021","-","-","-","13146.94"
"16 Dec 2021","-","-","-","13275.35"
"15 Dec 2021","-","-","-","13250.89"
"14 Dec 2021","-","-","-","13396.30"
"13 Dec 2021","-","-","-","13377.98"
"10 Dec 2021","-","-","-","13432.02"
"09 Dec 2021","-","-","-","13358.81"
"08 Dec 2021","-","-","-","13414.42"
"07 Dec 2021","-","-","-","13245.81"
"06 Dec 2021","-","-","-","12993.86"
"03 Dec 2021","-","-","-","13320.04"
"02 Dec 2021","-","-","-","13312.26"
"01 Dec 2021","-","-","-","13107.39"
"30 Nov 2021","-","-","-","12936.07"
"29 Nov 2021","-","-","-","12862.97"
"26 Nov 2021","-","-","-","12752.52"
"25 Nov 2021","-","-","-","13015.65"
"24 Nov 2021","-","-","-","12971.12"
"23 Nov 2021","-","-","-","13055.92"
"22 Nov 2021","-","-","-","12960.50"
"18 Nov 2021","-","-","-","13186.26"
"17 Nov 2021","-","-","-","13403.07"
"16 Nov 2021","-","-","-","13465.14"
"15 Nov 2021","-","-","-","13448.57"
"12 Nov 2021","-","-","-","13408.81"
"11 Nov 2021","-","-","-","13315.00"
"10 Nov 2021","-","-","-","13290.76"
"09 Nov 2021","-","-","-","13384.08"
"08 Nov 2021","-","-","-","13339.20"
"04 Nov 2021","-","-","-","13243.80"
"03 Nov 2021","-","-","-","13159.75"
"02 Nov 2021","-","-","-","13147.57"
"01 Nov 2021","-","-","-","13112.63"
"29 Oct 2021","-","-","-","12843.95"
"28 Oct 2021","-","-","-","12877.90"
"27 Oct 2021","-","-","-","13182.46"
"26 Oct 2021","-","-","-","13205.30"
"25 Oct 2021","-","-","-","13033.16"
"22 Oct 2021","-","-","-","13131.80"
"21 Oct 2021","-","-","-","13288.66"
"20 Oct 2021","-","-","-","13493.75"
"19 Oct 2021","-","-","-","13646.63"
"18 Oct 2021","-","-","-","13897.79"
"14 Oct 2021","-","-","-","13677.09"
"13 Oct 2021","-","-","-","13762.03"
"12 Oct 2021","-","-","-","13395.85"
"11 Oct 2021","-","-","-","13371.63"
"08 Oct 2021","-","-","-","13807.27"
"07 Oct 2021","-","-","-","13704.95"
"06 Oct 2021","-","-","-","13269.92"
"05 Oct 2021","-","-","-","13376.02"
"04 Oct 2021","-","-","-","13197.40"
"01 Oct 2021","-","-","-","13032.52"
"30 Sep 2021","-","-","-","13102.48"
"29 Sep 2021","-","-","-","13117.65"
"28 Sep 2021","-","-","-","13039.37"
"27 Sep 2021","-","-","-","13156.63"
"24 Sep 2021","-","-","-","13199.13"
"23 Sep 2021","-","-","-","13263.43"
"22 Sep 2021","-","-","-","13164.96"
"21 Sep 2021","-","-","-","13124.35"
"20 Sep 2021","-","-","-","12994.55"
"17 Sep 2021","-","-","-","13143.19"
"16 Sep 2021","-","-","-","13356.82"
"15 Sep 2021","-","-","-","13485.42"
"14 Sep 2021","-","-","-","13258.21"
"13 Sep 2021","-","-","-","13146.85"
"09 Sep 2021","-","-","-","13015.11"
"08 Sep 2021","-","-","-","12968.81"
"07 Sep 2021","-","-","-","13020.72"
"06 Sep 2021","-","-","-","13100.30"
"03 Sep 2021","-","-","-","13075.97"
"02 Sep 2021","-","-","-","13025.97"
"01 Sep 2021","-","-","-","12720.50"
"31 Aug 2021","-","-","-","12861.45"
"30 Aug 2021","-","-","-","12650.12"
"27 Aug 2021","-","-","-","12580.45"
"26 Aug 2021","-","-","-","12453.23"
"25 Aug 2021","-","-","-","12425.69"
"24 Aug 2021","-","-","-","12350.43"
"23 Aug 2021","-","-","-","12345.04"
"20 Aug 2021","-","-","-","12230.51"
"18 Aug 2021","-","-","-","12362.05"
"17 Aug 2021","-","-","-","12350.25"
