"Date","Open","High","Low","Close"
"31 Dec 2021","-","-","-","9804.37"
"30 Dec 2021","-","-","-","9661.83"
"29 Dec 2021","-","-","-","9727.65"
"28 Dec 2021","-","-","-","9691.57"
"27 Dec 2021","-","-","-","9576.92"
"24 Dec 2021","-","-","-","9552.42"
"23 Dec 2021","-","-","-","9648.41"
"22 Dec 2021","-","-","-","9557.25"
"21 Dec 2021","-","-","-","9412.67"
"20 Dec 2021","-","-","-","9319.94"
"17 Dec 2021","-","-","-","9596.69"
"16 Dec 2021","-","-","-","9818.24"
"15 Dec 2021","-","-","-","9872.00"
"14 Dec 2021","-","-","-","9875.99"
"13 Dec 2021","-","-","-","9925.27"
"10 Dec 2021","-","-","-","9981.43"
"09 Dec 2021","-","-","-","9969.44"
"08 Dec 2021","-","-","-","9894.52"
"29 Dec 2017","-","-","-","8794.22"
"28 Dec 2017","-","-","-","8723.13"
"27 Dec 2017","-","-","-","8754.07"
"26 Dec 2017","-","-","-","8802.97"
"22 Dec 2017","-","-","-","8769.76"
"21 Dec 2017","-","-","-","8733.51"
"20 Dec 2017","-","-","-","8785.25"
"19 Dec 2017","-","-","-","8817.19"
"18 Dec 2017","-","-","-","8613.20"
"15 Dec 2017","-","-","-","8524.96"
"14 Dec 2017","-","-","-","8408.28"
"13 Dec 2017","-","-","-","8371.58"
"12 Dec 2017","-","-","-","8413.48"
"11 Dec 2017","-","-","-","8467.59"
"08 Dec 2017","-","-","-","8433.24"
"07 Dec 2017","-","-","-","8355.14"
"06 Dec 2017","-","-","-","8211.73"
"05 Dec 2017","-","-","-","8281.02"
"04 Dec 2017","-","-","-","8300.39"
"01 Dec 2017","-","-","-","8306.49"
"30 Nov 2017","-","-","-","8414.90"
"29 Nov 2017","-","-","-","8499.96"
"28 Nov 2017","-","-","-","8481.20"
"27 Nov 2017","-","-","-","8493.49"
"24 Nov 2017","-","-","-","8480.66"
"23 Nov 2017","-","-","-","8437.95"
"22 Nov 2017","-","-","-","8457.53"
"21 Nov 2017","-","-","-","8431.04"
"20 Nov 2017","-","-","-","8385.12"
"17 Nov 2017","-","-","-","8366.24"
"16 Nov 2017","-","-","-","8321.24"
"15 Nov 2017","-","-","-","8304.66"
"14 Nov 2017","-","-","-","8338.68"
"13 Nov 2017","-","-","-","8331.80"
"10 Nov 2017","-","-","-","8374.35"
"09 Nov 2017","-","-","-","8393.91"
"08 Nov 2017","-","-","-","8388.58"
"07 Nov 2017","-","-","-","8443.05"
"06 Nov 2017","-","-","-","8536.90"
"03 Nov 2017","-","-","-","8475.56"
"02 Nov 2017","-","-","-","8480.83"
"01 Nov 2017","-","-","-","8525.96"
