"Date","Open","High","Low","Close"
"23 Apr 2021","1708.85","1748.15","1708.15","1741.15"
"22 Apr 2021","1702.95","1720","1693.3","1716.30"
"20 Apr 2021","1716.8","1731.85","1699.85","1709.65"
"19 Apr 2021","1723.65","1731.35","1700.7","1704.90"
"16 Apr 2021","1753.9","1780.7","1743.55","1765.70"
"15 Apr 2021","1742.05","1769.85","1731.3","1751.75"
"13 Apr 2021","1693.15","1737.9","1690.55","1732.50"
"12 Apr 2021","1737.7","1739.1","1676.85","1683.00"
"09 Apr 2021","1781.7","1788.55","1762.05","1766.00"
"08 Apr 2021","1785.6","1801.8","1774.05","1778.15"
"07 Apr 2021","1783","1798.85","1775.85","1781.55"
"06 Apr 2021","1793.9","1805","1768.8","1776.45"
"05 Apr 2021","1786","1799.75","1748.95","1785.35"
"01 Apr 2021","1786.25","1804.45","1776.7","1800.55"
"31 Mar 2021","1794.8","1796","1771","1773.80"
"30 Mar 2021","1768.5","1806.65","1760.85","1798.00"
"26 Mar 2021","1756.9","1763.3","1734.75","1745.95"
"25 Mar 2021","1783.8","1792.05","1731.15","1734.60"
"24 Mar 2021","1792.35","1806","1776.65","1779.40"
"23 Mar 2021","1830","1832.55","1805","1809.85"
"22 Mar 2021","1852.8","1852.8","1823.1","1828.40"
"19 Mar 2021","1785.1","1858.3","1764.6","1838.00"
"18 Mar 2021","1839.3","1853.85","1795.3","1808.45"
"17 Mar 2021","1885.15","1886.85","1821.3","1827.55"
"16 Mar 2021","1889.45","1901.25","1880.25","1886.00"
"15 Mar 2021","1893.05","1894.65","1861.45","1888.05"
"12 Mar 2021","1906.45","1912.55","1878.55","1890.05"
"10 Mar 2021","1905.35","1906.2","1870.2","1881.90"
"09 Mar 2021","1939.8","1943.6","1868.6","1892.15"
"08 Mar 2021","1929.2","1957.3","1919.95","1925.65"
"05 Mar 2021","1934.55","1942.75","1887.45","1900.15"
"04 Mar 2021","1919.95","1941.95","1913.95","1921.85"
"03 Mar 2021","1950.55","1955.8","1926.2","1937.90"
"02 Mar 2021","1924.05","1948.9","1900.8","1926.25"
"01 Mar 2021","1882.35","1925.95","1877.25","1918.40"
"26 Feb 2021","1882.6","1921.35","1831.75","1846.05"
"25 Feb 2021","1852.5","1930.25","1847","1914.05"
"24 Feb 2021","1834.3","1846.4","1820.9","1832.90"
"23 Feb 2021","1797.35","1826.55","1790.1","1814.70"
"22 Feb 2021","1812.05","1826","1771.1","1778.85"
"19 Feb 2021","1838.4","1858.95","1787.9","1806.70"
"18 Feb 2021","1773.3","1859.25","1771.4","1839.90"
"17 Feb 2021","1738.65","1769.05","1727.45","1765.05"
"16 Feb 2021","1701.95","1760","1701.95","1747.30"
"15 Feb 2021","1702.8","1704.85","1686.25","1693.55"
"12 Feb 2021","1725.6","1726.55","1684","1694.65"
"11 Feb 2021","1722.25","1728","1711.7","1717.00"
"10 Feb 2021","1742.5","1746.2","1720.1","1732.85"
"09 Feb 2021","1746.25","1767.2","1729.1","1735.25"
"08 Feb 2021","1717.05","1748.7","1716.6","1742.55"
"05 Feb 2021","1735.5","1737.5","1704.8","1719.65"
"04 Feb 2021","1685.7","1726.9","1681.45","1722.00"
"03 Feb 2021","1638.95","1691.95","1637.3","1678.15"
"02 Feb 2021","1617.95","1641.05","1612.35","1627.00"
"01 Feb 2021","1565.3","1601.8","1551.65","1597.85"
