"Date","Open","High","Low","Close"
"31 Dec 2021","6979.05","7066","6973.2","7051.55"
"30 Dec 2021","6965.05","6971.2","6947.4","6956.30"
"29 Dec 2021","6961.8","6976.25","6944.05","6958.60"
"28 Dec 2021","6906.5","6964.4","6902.65","6956.95"
"27 Dec 2021","6865.8","6894","6814.2","6884.20"
"24 Dec 2021","6943.95","6943.95","6876.35","6884.05"
"23 Dec 2021","6911.8","6925.25","6888.6","6915.30"
"22 Dec 2021","6832.6","6869.85","6821.95","6862.95"
"21 Dec 2021","6778.65","6849.3","6760.05","6803.00"
"20 Dec 2021","6790.5","6793.25","6640.95","6738.55"
"17 Dec 2021","6987.9","6994.15","6832.1","6841.85"
"16 Dec 2021","7059.6","7061.8","6978.05","7004.45"
"15 Dec 2021","7044.25","7062","7002.95","7020.20"
"14 Dec 2021","7054.8","7067.1","7006.1","7043.25"
"13 Dec 2021","7170.85","7182.85","7063.35","7070.65"
"10 Dec 2021","7121.3","7152","7100.3","7131.55"
"09 Dec 2021","7095.75","7127.15","7040.2","7121.05"
"08 Dec 2021","6979.75","7075.45","6979.75","7070.30"
"07 Dec 2021","6929.85","6980.4","6898.2","6953.95"
"06 Dec 2021","7030.15","7035.4","6867.65","6881.85"
"03 Dec 2021","7098.65","7109","7015.5","7021.00"
"02 Dec 2021","7041.45","7102.35","7029.25","7096.60"
"01 Dec 2021","7060.25","7091","6997.4","7020.50"
"30 Nov 2021","7016.75","7106.7","6980.35","7006.40"
"29 Nov 2021","7032.25","7049.7","6901.15","7019.30"
"26 Nov 2021","7178.1","7179.85","7023.75","7044.50"
"25 Nov 2021","7209.95","7235.85","7156.35","7228.05"
"24 Nov 2021","7292.95","7296.9","7183.15","7207.10"
"23 Nov 2021","7210.7","7278.6","7183","7262.55"
"22 Nov 2021","7386.5","7395","7176.25","7230.95"
"18 Nov 2021","7423.25","7442.55","7309.8","7340.50"
"17 Nov 2021","7386.6","7457.1","7381.85","7416.30"
"16 Nov 2021","7384.85","7428.15","7357.25","7393.20"
"15 Nov 2021","7333.85","7383.55","7331.95","7366.90"
"12 Nov 2021","7285","7325.1","7257.3","7316.85"
"11 Nov 2021","7260.5","7271.2","7203.4","7233.10"
"10 Nov 2021","7230.25","7272.25","7212.9","7264.30"
"09 Nov 2021","7226.8","7250.4","7199.65","7238.35"
"08 Nov 2021","7228.5","7228.5","7156.65","7221.55"
"04 Nov 2021","7165.35","7184.25","7160.1","7174.45"
"03 Nov 2021","7179.8","7188.55","7066.05","7113.15"
"02 Nov 2021","7160.8","7191.3","7127.4","7141.80"
"01 Nov 2021","7079.5","7149.1","7042.15","7141.25"
"29 Oct 2021","7051.55","7112.3","6972.05","7042.85"
"28 Oct 2021","7149.1","7150.65","7019.65","7039.95"
"27 Oct 2021","7138.5","7180.15","7127","7141.95"
"26 Oct 2021","7013","7113.6","7008.55","7090.70"
"25 Oct 2021","7073.7","7082","6931.9","6996.20"
"22 Oct 2021","7199.35","7224.7","7045.55","7087.60"
"21 Oct 2021","7334.15","7334.15","7119.35","7171.75"
"20 Oct 2021","7378.15","7395.3","7248.9","7283.80"
"19 Oct 2021","7580.2","7580.8","7353.7","7368.30"
"18 Oct 2021","7652.85","7653.45","7508.9","7520.65"
"14 Oct 2021","7577.7","7603","7539.25","7556.20"
"13 Oct 2021","7479.45","7540.1","7452.75","7526.55"
"12 Oct 2021","7354.5","7445.75","7349.75","7436.00"
"11 Oct 2021","7305.4","7378.2","7304.2","7359.10"
"08 Oct 2021","7342.85","7342.9","7277.1","7284.90"
"07 Oct 2021","7223.7","7322.45","7217.7","7298.20"
"06 Oct 2021","7264.25","7270.85","7150.05","7164.00"
"05 Oct 2021","7208.4","7244.1","7198","7238.70"
"04 Oct 2021","7191.75","7222.25","7172.15","7203.40"
"01 Oct 2021","7182.3","7182.3","7120.15","7166.75"
"30 Sep 2021","7238.7","7267","7185.8","7195.15"
"29 Sep 2021","7254.95","7267.3","7220.05","7230.95"
"28 Sep 2021","7347.7","7353.35","7231.75","7274.40"
"27 Sep 2021","7362.15","7364.35","7281.2","7328.70"
"24 Sep 2021","7354.15","7378.45","7316.55","7329.30"
"23 Sep 2021","7352.05","7362.2","7330.2","7336.80"
"22 Sep 2021","7309.9","7335.25","7283.75","7308.10"
"21 Sep 2021","7244.1","7279.3","7213","7273.50"
"20 Sep 2021","7227.95","7301.05","7204.1","7239.15"
"17 Sep 2021","7270.65","7321.75","7242.25","7254.25"
"16 Sep 2021","7218.45","7282.45","7208.8","7242.55"
"15 Sep 2021","7168.35","7204","7159.3","7196.20"
"14 Sep 2021","7133.55","7162.35","7119","7148.65"
"13 Sep 2021","7097.8","7112.25","7077.1","7103.50"
"09 Sep 2021","7032.4","7095.65","7032","7091.85"
"08 Sep 2021","7063","7068.4","7005.65","7053.90"
"07 Sep 2021","7039.8","7075.2","7031.25","7046.15"
"06 Sep 2021","7049.35","7052.95","7012.55","7017.90"
"03 Sep 2021","7015.6","7037.85","6989.65","7020.10"
"02 Sep 2021","6971.4","7011.05","6957.1","7003.45"
"01 Sep 2021","6933.35","6964.5","6922.95","6951.60"
"31 Aug 2021","6787.65","6913.7","6779.9","6905.80"
"30 Aug 2021","6690.75","6785.4","6682.9","6776.05"
"27 Aug 2021","6644.2","6673.45","6610.75","6661.05"
"26 Aug 2021","6644.95","6658.55","6607.6","6629.50"
"25 Aug 2021","6662.55","6680.35","6633.5","6641.15"
"24 Aug 2021","6675.85","6681.9","6620.55","6652.00"
"23 Aug 2021","6720.65","6721.4","6629.2","6651.80"
"20 Aug 2021","6577.25","6700.6","6572","6679.50"
"18 Aug 2021","6632.9","6651.6","6610.15","6626.60"
"17 Aug 2021","6543.75","6619.3","6538.85","6612.80"
"16 Aug 2021","6543.7","6561.3","6517.05","6538.70"
"13 Aug 2021","6519.9","6554.8","6506.7","6541.10"
"12 Aug 2021","6509.95","6520.15","6487.5","6503.00"
"11 Aug 2021","6522.15","6531.85","6416.6","6489.90"
"10 Aug 2021","6521.25","6542.35","6474","6513.00"
"09 Aug 2021","6536.45","6571","6482.55","6504.15"
"06 Aug 2021","6510.55","6537.8","6500.15","6510.55"
"05 Aug 2021","6502.85","6519.8","6454.25","6504.15"
"04 Aug 2021","6545.2","6555.4","6470.55","6476.90"
"03 Aug 2021","6451.35","6540.35","6441.2","6531.75"
"02 Aug 2021","6418.55","6430.8","6407.8","6424.15"
"30 Jul 2021","6381.05","6412.4","6353.6","6372.35"
"29 Jul 2021","6419.85","6432.1","6362.55","6368.40"
"28 Jul 2021","6417.05","6419.35","6349.25","6407.40"
"27 Jul 2021","6444.4","6453","6387.35","6405.75"
"26 Jul 2021","6435.15","6460.05","6419.5","6426.25"
"23 Jul 2021","6433.05","6455.15","6406.2","6433.40"
"22 Jul 2021","6409","6435.85","6396.2","6419.15"
"20 Jul 2021","6359.85","6379.45","6303.55","6370.90"
"19 Jul 2021","6352.4","6380.3","6334.6","6354.00"
"16 Jul 2021","6379.35","6389.3","6361.35","6378.20"
"15 Jul 2021","6380.15","6380.15","6345","6359.15"
"14 Jul 2021","6377.15","6381.3","6350.75","6365.95"
"13 Jul 2021","6413.45","6413.45","6365.15","6374.00"
"12 Jul 2021","6412.9","6419.55","6367.95","6379.90"
"09 Jul 2021","6374.65","6391.8","6358.25","6381.65"
"08 Jul 2021","6410.25","6427.9","6367.8","6380.75"
