"Date","Open","High","Low","Close"
"31 Dec 2021","-","-","-","10363.74"
"30 Dec 2021","-","-","-","10219.10"
"29 Dec 2021","-","-","-","10206.11"
"28 Dec 2021","-","-","-","10231.35"
"27 Dec 2021","-","-","-","10124.53"
"24 Dec 2021","-","-","-","10123.74"
"23 Dec 2021","-","-","-","10155.33"
"22 Dec 2021","-","-","-","10088.70"
"21 Dec 2021","-","-","-","9994.74"
"20 Dec 2021","-","-","-","9878.45"
"17 Dec 2021","-","-","-","10030.29"
"16 Dec 2021","-","-","-","10245.48"
"15 Dec 2021","-","-","-","10264.58"
"14 Dec 2021","-","-","-","10313.33"
"13 Dec 2021","-","-","-","10355.50"
"10 Dec 2021","-","-","-","10435.36"
"09 Dec 2021","-","-","-","10411.76"
"08 Dec 2021","-","-","-","10334.54"
"07 Dec 2021","-","-","-","10170.93"
"06 Dec 2021","-","-","-","10065.03"
"03 Dec 2021","-","-","-","10265.03"
"02 Dec 2021","-","-","-","10350.48"
"01 Dec 2021","-","-","-","10246.83"
"30 Nov 2021","-","-","-","10248.58"
"29 Nov 2021","-","-","-","10222.58"
"26 Nov 2021","-","-","-","10263.37"
"25 Nov 2021","-","-","-","10507.21"
"24 Nov 2021","-","-","-","10466.99"
"23 Nov 2021","-","-","-","10524.53"
"22 Nov 2021","-","-","-","10476.41"
"18 Nov 2021","-","-","-","10619.01"
"17 Nov 2021","-","-","-","10692.12"
"29 Dec 2017","-","-","-","6414.20"
"28 Dec 2017","-","-","-","6347.72"
"27 Dec 2017","-","-","-","6354.27"
"26 Dec 2017","-","-","-","6373.79"
"22 Dec 2017","-","-","-","6344.83"
"21 Dec 2017","-","-","-","6334.76"
"20 Dec 2017","-","-","-","6339.17"
"19 Dec 2017","-","-","-","6340.69"
"18 Dec 2017","-","-","-","6257.66"
"15 Dec 2017","-","-","-","6203.17"
"14 Dec 2017","-","-","-","6174.98"
"13 Dec 2017","-","-","-","6165.59"
"12 Dec 2017","-","-","-","6206.65"
"11 Dec 2017","-","-","-","6265.89"
"08 Dec 2017","-","-","-","6228.73"
"07 Dec 2017","-","-","-","6162.08"
"06 Dec 2017","-","-","-","6033.35"
"05 Dec 2017","-","-","-","6058.95"
"04 Dec 2017","-","-","-","6055.87"
"01 Dec 2017","-","-","-","6043.88"
"30 Nov 2017","-","-","-","6107.32"
"29 Nov 2017","-","-","-","6135.49"
"28 Nov 2017","-","-","-","6153.20"
"27 Nov 2017","-","-","-","6135.68"
"24 Nov 2017","-","-","-","6118.99"
"23 Nov 2017","-","-","-","6078.39"
"22 Nov 2017","-","-","-","6085.58"
"21 Nov 2017","-","-","-","6071.94"
"20 Nov 2017","-","-","-","6044.57"
"17 Nov 2017","-","-","-","6031.02"
"16 Nov 2017","-","-","-","6003.21"
"15 Nov 2017","-","-","-","5945.76"
"14 Nov 2017","-","-","-","5989.61"
"13 Nov 2017","-","-","-","6001.97"
"10 Nov 2017","-","-","-","6057.81"
"09 Nov 2017","-","-","-","6048.78"
"08 Nov 2017","-","-","-","5956.49"
"07 Nov 2017","-","-","-","5977.31"
"06 Nov 2017","-","-","-","6038.68"
"03 Nov 2017","-","-","-","5999.45"
"02 Nov 2017","-","-","-","5997.20"
"01 Nov 2017","-","-","-","5982.56"
"31 Oct 2017","-","-","-","5877.31"
"30 Oct 2017","-","-","-","5869.64"
"27 Oct 2017","-","-","-","5830.00"
"26 Oct 2017","-","-","-","5828.62"
"25 Oct 2017","-","-","-","5853.49"
"24 Oct 2017","-","-","-","5836.46"
"23 Oct 2017","-","-","-","5778.42"
"19 Oct 2017","-","-","-","5743.33"
"18 Oct 2017","-","-","-","5740.19"
"17 Oct 2017","-","-","-","5769.02"
"16 Oct 2017","-","-","-","5737.79"
"13 Oct 2017","-","-","-","5673.18"
"12 Oct 2017","-","-","-","5618.77"
"11 Oct 2017","-","-","-","5568.66"
"10 Oct 2017","-","-","-","5562.25"
"09 Oct 2017","-","-","-","5545.13"
"06 Oct 2017","-","-","-","5526.88"
"05 Oct 2017","-","-","-","5491.90"
"04 Oct 2017","-","-","-","5489.37"
"03 Oct 2017","-","-","-","5471.28"
"29 Sep 2017","-","-","-","5428.65"
"28 Sep 2017","-","-","-","5414.14"
"27 Sep 2017","-","-","-","5425.54"
"26 Sep 2017","-","-","-","5480.89"
"25 Sep 2017","-","-","-","5508.49"
"22 Sep 2017","-","-","-","5544.71"
"21 Sep 2017","-","-","-","5635.06"
"20 Sep 2017","-","-","-","5681.69"
"19 Sep 2017","-","-","-","5712.39"
"18 Sep 2017","-","-","-","5703.45"
"15 Sep 2017","-","-","-","5648.14"
"14 Sep 2017","-","-","-","5664.50"
"13 Sep 2017","-","-","-","5668.10"
"12 Sep 2017","-","-","-","5687.00"
"11 Sep 2017","-","-","-","5622.24"
"08 Sep 2017","-","-","-","5584.23"
"07 Sep 2017","-","-","-","5576.80"
"06 Sep 2017","-","-","-","5582.20"
"05 Sep 2017","-","-","-","5611.97"
"04 Sep 2017","-","-","-","5587.44"
"01 Sep 2017","-","-","-","5629.47"
"31 Aug 2017","-","-","-","5605.30"
"30 Aug 2017","-","-","-","5575.60"
"29 Aug 2017","-","-","-","5528.43"
"28 Aug 2017","-","-","-","5586.28"
"24 Aug 2017","-","-","-","5527.05"
"23 Aug 2017","-","-","-","5521.74"
"22 Aug 2017","-","-","-","5495.24"
"21 Aug 2017","-","-","-","5507.77"
"18 Aug 2017","-","-","-","5545.48"
"17 Aug 2017","-","-","-","5521.51"
"16 Aug 2017","-","-","-","5515.24"
"14 Aug 2017","-","-","-","5462.47"
"11 Aug 2017","-","-","-","5385.45"
"10 Aug 2017","-","-","-","5431.74"
"09 Aug 2017","-","-","-","5504.68"
"08 Aug 2017","-","-","-","5531.23"
"07 Aug 2017","-","-","-","5567.15"
"04 Aug 2017","-","-","-","5549.40"
"03 Aug 2017","-","-","-","5508.89"
"02 Aug 2017","-","-","-","5474.57"
"01 Aug 2017","-","-","-","5503.36"
"31 Jul 2017","-","-","-","5527.47"
"28 Jul 2017","-","-","-","5521.99"
"27 Jul 2017","-","-","-","5517.14"
"26 Jul 2017","-","-","-","5515.71"
"25 Jul 2017","-","-","-","5518.64"
"24 Jul 2017","-","-","-","5515.35"
"21 Jul 2017","-","-","-","5488.28"
"20 Jul 2017","-","-","-","5480.80"
"19 Jul 2017","-","-","-","5507.58"
"18 Jul 2017","-","-","-","5430.04"
"17 Jul 2017","-","-","-","5500.49"
"14 Jul 2017","-","-","-","5499.97"
"13 Jul 2017","-","-","-","5497.87"
"12 Jul 2017","-","-","-","5457.73"
"11 Jul 2017","-","-","-","5427.88"
"10 Jul 2017","-","-","-","5455.95"
"07 Jul 2017","-","-","-","5401.80"
"06 Jul 2017","-","-","-","5405.95"
"05 Jul 2017","-","-","-","5395.85"
"04 Jul 2017","-","-","-","5376.05"
"03 Jul 2017","-","-","-","5398.51"
"30 Jun 2017","-","-","-","5310.04"
"29 Jun 2017","-","-","-","5249.73"
"28 Jun 2017","-","-","-","5234.49"
"27 Jun 2017","-","-","-","5256.96"
"23 Jun 2017","-","-","-","5272.80"
"22 Jun 2017","-","-","-","5292.65"
"21 Jun 2017","-","-","-","5315.91"
"20 Jun 2017","-","-","-","5283.05"
"19 Jun 2017","-","-","-","5280.25"
"16 Jun 2017","-","-","-","5257.88"
"15 Jun 2017","-","-","-","5252.40"
"14 Jun 2017","-","-","-","5273.10"
"13 Jun 2017","-","-","-","5268.36"
"12 Jun 2017","-","-","-","5266.33"
"09 Jun 2017","-","-","-","5290.95"
"08 Jun 2017","-","-","-","5292.52"
"07 Jun 2017","-","-","-","5307.29"
"06 Jun 2017","-","-","-","5271.40"
"05 Jun 2017","-","-","-","5321.69"
"02 Jun 2017","-","-","-","5263.90"
"01 Jun 2017","-","-","-","5227.66"
"31 May 2017","-","-","-","5182.95"
"30 May 2017","-","-","-","5169.90"
"29 May 2017","-","-","-","5165.83"
"26 May 2017","-","-","-","5145.12"
"25 May 2017","-","-","-","5081.04"
"24 May 2017","-","-","-","5046.09"
"23 May 2017","-","-","-","5086.59"
"22 May 2017","-","-","-","5144.62"
"19 May 2017","-","-","-","5099.98"
"18 May 2017","-","-","-","5091.56"
"17 May 2017","-","-","-","5180.22"
"16 May 2017","-","-","-","5191.62"
"15 May 2017","-","-","-","5173.58"
"12 May 2017","-","-","-","5161.22"
"11 May 2017","-","-","-","5195.01"
"10 May 2017","-","-","-","5165.41"
"09 May 2017","-","-","-","5042.32"
"08 May 2017","-","-","-","5029.97"
"05 May 2017","-","-","-","5002.87"
"04 May 2017","-","-","-","5047.17"
"03 May 2017","-","-","-","5016.16"
"02 May 2017","-","-","-","5031.71"
"28 Apr 2017","-","-","-","5027.18"
"27 Apr 2017","-","-","-","5043.85"
"26 Apr 2017","-","-","-","5051.85"
"25 Apr 2017","-","-","-","5011.66"
"24 Apr 2017","-","-","-","4929.92"
"21 Apr 2017","-","-","-","4924.29"
"20 Apr 2017","-","-","-","4931.06"
"19 Apr 2017","-","-","-","4889.83"
"18 Apr 2017","-","-","-","4867.33"
"17 Apr 2017","-","-","-","4903.24"
